,time,ETH Price,ETH Owned,ETH Value,Cash,percent cash,Portfolio Value
2020-10-20 00:00:00+00:00,2020-10-20 00:00:00+00:00,369.13690185546875,305.0,112586.75506591797,186.66802978515625,0.0016552484145732085,112773.42309570312
2020-10-21 00:00:00+00:00,2020-10-21 00:00:00+00:00,392.1899719238281,305.0,119617.94143676758,186.66802978515625,0.0015581039044851657,119804.60946655273
2020-10-22 00:00:00+00:00,2020-10-22 00:00:00+00:00,413.7729797363281,305.0,126200.75881958008,186.66802978515625,0.00147695094708777,126387.42684936523
2020-10-23 00:00:00+00:00,2020-10-23 00:00:00+00:00,409.7666931152344,305.0,124978.84140014648,186.66802978515625,0.0014913695524856555,125165.50942993164
2020-10-24 00:00:00+00:00,2020-10-24 00:00:00+00:00,412.4576110839844,305.0,125799.57138061523,186.66802978515625,0.0014816541128518394,125986.23941040039
2020-10-25 00:00:00+00:00,2020-10-25 00:00:00+00:00,406.2177734375,305.0,123896.4208984375,186.66802978515625,0.00150437929453172,124083.08892822266
2020-10-26 00:00:00+00:00,2020-10-26 00:00:00+00:00,393.8883056640625,305.0,120135.93322753906,186.66802978515625,0.0015513962284271466,120322.60125732422
2020-10-27 00:00:00+00:00,2020-10-27 00:00:00+00:00,403.9970397949219,305.0,123219.09713745117,186.66802978515625,0.001512636217053462,123405.76516723633
2020-10-28 00:00:00+00:00,2020-10-28 00:00:00+00:00,388.6507568359375,305.0,118538.48083496094,186.66802978515625,0.001572270336740634,118725.1488647461
2020-10-29 00:00:00+00:00,2020-10-29 00:00:00+00:00,386.7301025390625,305.0,117952.68127441406,186.66802978515625,0.0015800665136939365,118139.34930419922
2020-10-30 00:00:00+00:00,2020-10-30 00:00:00+00:00,382.8199768066406,305.0,116760.09292602539,186.66802978515625,0.0015961795629011954,116946.76095581055
2020-10-31 00:00:00+00:00,2020-10-31 00:00:00+00:00,386.59033203125,305.0,117910.05126953125,186.66802978515625,0.0015806368787607528,118096.7192993164
2020-11-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,396.3581848144531,305.0,120889.2463684082,186.66802978515625,0.001541743712719312,121075.91439819336
2020-11-02 00:00:00+00:00,2020-11-02 00:00:00+00:00,383.15673828125,305.0,116862.80517578125,186.66802978515625,0.0015947788971021107,117049.4732055664
2020-11-03 00:00:00+00:00,2020-11-03 00:00:00+00:00,387.6021728515625,305.0,118218.66271972656,186.66802978515625,0.0015765171095214903,118405.33074951172
2020-11-04 00:00:00+00:00,2020-11-04 00:00:00+00:00,402.1419982910156,305.0,122653.30947875977,186.66802978515625,0.0015196032559691031,122839.97750854492
2020-11-05 00:00:00+00:00,2020-11-05 00:00:00+00:00,414.0673522949219,305.0,126290.54244995117,186.66802978515625,0.001475902489287297,126477.21047973633
2020-11-06 00:00:00+00:00,2020-11-06 00:00:00+00:00,454.71929931640625,305.0,138689.3862915039,186.66802978515625,0.0013441340243819189,138876.05432128906
2020-11-07 00:00:00+00:00,2020-11-07 00:00:00+00:00,435.713134765625,305.0,132892.50610351562,186.66802978515625,0.0014026840112351267,133079.17413330078
2020-11-08 00:00:00+00:00,2020-11-08 00:00:00+00:00,453.5547790527344,305.0,138334.20761108398,186.66802978515625,0.0013475804922653968,138520.87564086914
2020-11-09 00:00:00+00:00,2020-11-09 00:00:00+00:00,444.1630554199219,305.0,135469.73190307617,186.66802978515625,0.0013760355565792801,135656.39993286133
2020-11-10 00:00:00+00:00,2020-11-10 00:00:00+00:00,449.67962646484375,305.0,137152.28607177734,186.66802978515625,0.0013591775982735007,137338.9541015625
2020-11-11 00:00:00+00:00,2020-11-11 00:00:00+00:00,462.9605407714844,305.0,141202.96493530273,186.66802978515625,0.001320238449386516,141389.6329650879
2020-11-12 00:00:00+00:00,2020-11-12 00:00:00+00:00,461.0052795410156,305.0,140606.61026000977,186.66802978515625,0.0013258305513771567,140793.27828979492
2020-11-13 00:00:00+00:00,2020-11-13 00:00:00+00:00,474.6264343261719,305.0,144761.06246948242,186.66802978515625,0.0012878299587181152,144947.73049926758
2020-11-14 00:00:00+00:00,2020-11-14 00:00:00+00:00,460.14984130859375,305.0,140345.7015991211,186.66802978515625,0.0013282920531268144,140532.36962890625
2020-11-15 00:00:00+00:00,2020-11-15 00:00:00+00:00,447.55908203125,305.0,136505.52001953125,186.66802978515625,0.0013656086163300666,136692.1880493164
2020-11-16 00:00:00+00:00,2020-11-16 00:00:00+00:00,459.9403076171875,305.0,140281.7938232422,186.66802978515625,0.0013288963751910922,140468.46185302734
2020-11-17 00:00:00+00:00,2020-11-17 00:00:00+00:00,480.3600769042969,305.0,146509.82345581055,186.66802978515625,0.001272477807033888,146696.4914855957
2020-11-18 00:00:00+00:00,2020-11-18 00:00:00+00:00,479.48406982421875,305.0,146242.64129638672,186.66802978515625,0.0012747996329706948,146429.30932617188
2020-11-19 00:00:00+00:00,2020-11-19 00:00:00+00:00,471.63043212890625,305.0,143847.2817993164,186.66802978515625,0.0012960002138845783,144033.94982910156
2020-11-20 00:00:00+00:00,2020-11-20 00:00:00+00:00,509.74456787109375,305.0,155472.0932006836,186.66802978515625,0.0011992131269037603,155658.76123046875
2020-11-21 00:00:00+00:00,2020-11-21 00:00:00+00:00,549.4866333007812,305.0,167593.42315673828,186.66802978515625,0.0011125755652238551,167780.09118652344
2020-11-22 00:00:00+00:00,2020-11-22 00:00:00+00:00,558.068115234375,305.0,170210.77514648438,186.66802978515625,0.0010954860959507206,170397.44317626953
2020-11-23 00:00:00+00:00,2020-11-23 00:00:00+00:00,608.4540405273438,305.0,185578.48236083984,186.66802978515625,0.0010048603270992038,185765.150390625
2020-11-24 00:00:00+00:00,2020-11-24 00:00:00+00:00,603.8977661132812,305.0,184188.81866455078,186.66802978515625,0.0010124340991957406,184375.48669433594
2020-11-25 00:00:00+00:00,2020-11-25 00:00:00+00:00,570.6866455078125,305.0,174059.4268798828,186.66802978515625,0.0010712896026848005,174246.09490966797
2020-11-26 00:00:00+00:00,2020-11-26 00:00:00+00:00,518.8011474609375,305.0,158234.34997558594,186.66802978515625,0.0011783034355884992,158421.0180053711
2020-11-27 00:00:00+00:00,2020-11-27 00:00:00+00:00,517.4937133789062,305.0,157835.5825805664,186.66802978515625,0.0011812768712264384,158022.25061035156
2020-11-28 00:00:00+00:00,2020-11-28 00:00:00+00:00,538.2297973632812,305.0,164160.08819580078,186.66802978515625,0.0011358181571221987,164346.75622558594
2020-11-29 00:00:00+00:00,2020-11-29 00:00:00+00:00,575.758056640625,305.0,175606.20727539062,186.66802978515625,0.0010618634541422753,175792.87530517578
2020-11-30 00:00:00+00:00,2020-11-30 00:00:00+00:00,614.842529296875,305.0,187526.97143554688,186.66802978515625,0.000994429761826823,187713.63946533203
2020-12-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,587.3241577148438,305.0,179133.86810302734,186.66802978515625,0.0010409740780994647,179320.5361328125
2020-12-02 00:00:00+00:00,2020-12-02 00:00:00+00:00,598.3523559570312,305.0,182497.46856689453,186.66802978515625,0.0010218075486065437,182684.1365966797
2020-12-03 00:00:00+00:00,2020-12-03 00:00:00+00:00,616.708740234375,305.0,188096.16577148438,186.66802978515625,0.0009914235196936876,188282.83380126953
2020-12-04 00:00:00+00:00,2020-12-04 00:00:00+00:00,569.3541870117188,305.0,173653.02703857422,186.66802978515625,0.0010737940475088407,173839.69506835938
2020-12-05 00:00:00+00:00,2020-12-05 00:00:00+00:00,596.595458984375,305.0,181961.61499023438,186.66802978515625,0.0010248135567911994,182148.28302001953
2020-12-06 00:00:00+00:00,2020-12-06 00:00:00+00:00,601.9089965820312,305.0,183582.24395751953,186.66802978515625,0.001015775888133091,183768.9119873047
2020-12-07 00:00:00+00:00,2020-12-07 00:00:00+00:00,591.8433837890625,305.0,180512.23205566406,186.66802978515625,0.0010330335696392414,180698.90008544922
2020-12-08 00:00:00+00:00,2020-12-08 00:00:00+00:00,554.8277587890625,305.0,169222.46643066406,186.66802978515625,0.001101877005509029,169409.13446044922
2020-12-09 00:00:00+00:00,2020-12-09 00:00:00+00:00,573.4791259765625,305.0,174911.13342285156,186.66802978515625,0.0010660786613911268,175097.80145263672
2020-12-10 00:00:00+00:00,2020-12-10 00:00:00+00:00,559.6785278320312,305.0,170701.95098876953,186.66802978515625,0.0010923373999814948,170888.6190185547
2020-12-11 00:00:00+00:00,2020-12-11 00:00:00+00:00,545.79736328125,305.0,166468.19580078125,186.66802978515625,0.0011200874999660179,166654.8638305664
2020-12-12 00:00:00+00:00,2020-12-12 00:00:00+00:00,568.5673217773438,305.0,173413.03314208984,186.66802978515625,0.0010752785202109464,173599.701171875
2020-12-13 00:00:00+00:00,2020-12-13 00:00:00+00:00,589.6632080078125,305.0,179847.2784423828,186.66802978515625,0.0010368490689838534,180033.94647216797
2020-12-14 00:00:00+00:00,2020-12-14 00:00:00+00:00,586.0111694335938,305.0,178733.4066772461,186.66802978515625,0.0010433040009110869,178920.07470703125
2020-12-15 00:00:00+00:00,2020-12-15 00:00:00+00:00,589.3555908203125,305.0,179753.4552001953,186.66802978515625,0.0010373896962745596,179940.12322998047
2020-12-16 00:00:00+00:00,2020-12-16 00:00:00+00:00,636.1818237304688,305.0,194035.45623779297,186.66802978515625,0.000961105901241124,194222.12426757812
2020-12-17 00:00:00+00:00,2020-12-17 00:00:00+00:00,642.8689575195312,305.0,196075.03204345703,186.66802978515625,0.0009511179701158927,196261.7000732422
2020-12-18 00:00:00+00:00,2020-12-18 00:00:00+00:00,654.8119506835938,305.0,199717.6449584961,186.66802978515625,0.0009337869053185414,199904.31298828125
2020-12-19 00:00:00+00:00,2020-12-19 00:00:00+00:00,659.2979125976562,305.0,201085.86334228516,186.66802978515625,0.0009274391717172954,201272.5313720703
2020-12-20 00:00:00+00:00,2020-12-20 00:00:00+00:00,638.2908325195312,305.0,194678.70391845703,186.66802978515625,0.0009579333050242337,194865.3719482422
2020-12-21 00:00:00+00:00,2020-12-21 00:00:00+00:00,609.81787109375,305.0,185994.45068359375,186.66802978515625,0.0010026152548397076,186181.1187133789
2020-12-22 00:00:00+00:00,2020-12-22 00:00:00+00:00,634.8541870117188,305.0,193630.52703857422,186.66802978515625,0.0009631138750063863,193817.19506835938
2020-12-23 00:00:00+00:00,2020-12-23 00:00:00+00:00,583.714599609375,305.0,178032.95288085938,186.66802978515625,0.0010474044823535315,178219.62091064453
2020-12-24 00:00:00+00:00,2020-12-24 00:00:00+00:00,611.607177734375,305.0,186540.18920898438,186.66802978515625,0.0009996849545133293,186726.85723876953
2020-12-25 00:00:00+00:00,2020-12-25 00:00:00+00:00,626.4107055664062,305.0,191055.2651977539,186.66802978515625,0.0009760831562137536,191241.93322753906
2020-12-26 00:00:00+00:00,2020-12-26 00:00:00+00:00,635.8358154296875,305.0,193929.9237060547,186.66802978515625,0.0009616284116464406,194116.59173583984
2020-12-27 00:00:00+00:00,2020-12-27 00:00:00+00:00,682.642333984375,305.0,208205.91186523438,186.66802978515625,0.0008957518059385449,208392.57989501953
2020-12-28 00:00:00+00:00,2020-12-28 00:00:00+00:00,730.3973388671875,305.0,222771.1883544922,186.66802978515625,0.0008372345913813683,222957.85638427734
2020-12-29 00:00:00+00:00,2020-12-29 00:00:00+00:00,731.5201416015625,305.0,223113.64318847656,186.66802978515625,0.0008359506028753369,223300.31121826172
2020-12-30 00:00:00+00:00,2020-12-30 00:00:00+00:00,751.6189575195312,305.0,229243.78204345703,186.66802978515625,0.0008136148873245261,229430.4500732422
2020-12-31 00:00:00+00:00,2020-12-31 00:00:00+00:00,737.8034057617188,305.0,225030.03875732422,186.66802978515625,0.0008288374004225537,225216.70678710938
2021-01-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,730.3675537109375,305.0,222762.10388183594,186.66802978515625,0.0008372687061005797,222948.7719116211
2021-01-02 00:00:00+00:00,2021-01-02 00:00:00+00:00,774.5349731445312,305.0,236233.16680908203,186.66802978515625,0.0007895616284157398,236419.8348388672
2021-01-03 00:00:00+00:00,2021-01-03 00:00:00+00:00,975.5076904296875,305.0,297529.8455810547,186.66802978515625,0.0006269992467705683,297716.51361083984
2021-01-04 00:00:00+00:00,2021-01-04 00:00:00+00:00,1040.2330322265625,305.0,317271.07482910156,186.66802978515625,0.0005880090625735096,317457.7428588867
2021-01-05 00:00:00+00:00,2021-01-05 00:00:00+00:00,1100.006103515625,305.0,335501.8615722656,186.66802978515625,0.0005560750914141925,335688.5296020508
2021-01-06 00:00:00+00:00,2021-01-06 00:00:00+00:00,1207.1121826171875,305.0,368169.2156982422,186.66802978515625,0.0005067600058289855,368355.88372802734
2021-01-07 00:00:00+00:00,2021-01-07 00:00:00+00:00,1225.6781005859375,305.0,373831.82067871094,186.66802978515625,0.0004990877066792338,374018.4887084961
2021-01-08 00:00:00+00:00,2021-01-08 00:00:00+00:00,1224.1971435546875,305.0,373380.1287841797,186.66802978515625,0.0004996911700322135,373566.79681396484
2021-01-09 00:00:00+00:00,2021-01-09 00:00:00+00:00,1281.0772705078125,305.0,390728.5675048828,186.66802978515625,0.0004775153609192133,390915.23553466797
2021-01-10 00:00:00+00:00,2021-01-10 00:00:00+00:00,1262.2467041015625,305.0,384985.24475097656,186.66802978515625,0.0004846356226691091,385171.9127807617
2021-01-11 00:00:00+00:00,2021-01-11 00:00:00+00:00,1090.1453857421875,305.0,332494.3426513672,186.66802978515625,0.0005611021482800001,332681.01068115234
2021-01-12 00:00:00+00:00,2021-01-12 00:00:00+00:00,1043.4345703125,305.0,318247.5439453125,186.66802978515625,0.0005862059501312445,318434.21197509766
2021-01-13 00:00:00+00:00,2021-01-13 00:00:00+00:00,1130.7393798828125,305.0,344875.5108642578,186.66802978515625,0.0005409692548266084,345062.17889404297
2021-01-14 00:00:00+00:00,2021-01-14 00:00:00+00:00,1218.4530029296875,305.0,371628.1658935547,186.66802978515625,0.0005020456763799885,371814.83392333984
2021-01-15 00:00:00+00:00,2021-01-15 00:00:00+00:00,1171.8345947265625,305.0,357409.55139160156,186.66802978515625,0.0005220078391410203,357596.2194213867
2021-01-16 00:00:00+00:00,2021-01-16 00:00:00+00:00,1233.53759765625,305.0,376228.96728515625,186.66802978515625,0.0004959093413560621,376415.6353149414
2021-01-17 00:00:00+00:00,2021-01-17 00:00:00+00:00,1230.1722412109375,305.0,375202.53356933594,186.66802978515625,0.0004972653155444237,375389.2015991211
2021-01-18 00:00:00+00:00,2021-01-18 00:00:00+00:00,1257.279541015625,305.0,383470.2600097656,186.66802978515625,0.00048654935214909723,383656.9280395508
2021-01-19 00:00:00+00:00,2021-01-19 00:00:00+00:00,1377.2958984375,305.0,420075.2490234375,186.66802978515625,0.00044417069977224777,420261.91705322266
2021-01-20 00:00:00+00:00,2021-01-20 00:00:00+00:00,1382.2740478515625,305.0,421593.58459472656,186.66802978515625,0.00044257176248442516,421780.2526245117
2021-01-21 00:00:00+00:00,2021-01-21 00:00:00+00:00,1121.5709228515625,305.0,342079.13146972656,186.66802978515625,0.0005453890808199858,342265.7994995117
2021-01-22 00:00:00+00:00,2021-01-22 00:00:00+00:00,1236.51220703125,305.0,377136.22314453125,186.66802978515625,0.0004947169497302483,377322.8911743164
2021-01-23 00:00:00+00:00,2021-01-23 00:00:00+00:00,1230.9906005859375,305.0,375452.13317871094,186.66802978515625,0.0004969348991228072,375638.8012084961
2021-01-24 00:00:00+00:00,2021-01-24 00:00:00+00:00,1391.609375,305.0,424440.859375,186.66802978515625,0.00043960416538707113,424627.52740478516
2021-01-25 00:00:00+00:00,2021-01-25 00:00:00+00:00,1324.414794921875,305.0,403946.5124511719,186.66802978515625,0.00046189731207668596,404133.18048095703
2021-01-26 00:00:00+00:00,2021-01-26 00:00:00+00:00,1357.05810546875,305.0,413902.72216796875,186.66802978515625,0.0004507916266485612,414089.3901977539
2021-01-27 00:00:00+00:00,2021-01-27 00:00:00+00:00,1253.1871337890625,305.0,382222.07580566406,186.66802978515625,0.0004881374518608802,382408.7438354492
2021-01-28 00:00:00+00:00,2021-01-28 00:00:00+00:00,1332.4921875,305.0,406410.1171875,186.66802978515625,0.0004590986367130299,406596.78521728516
2021-01-29 00:00:00+00:00,2021-01-29 00:00:00+00:00,1382.5228271484375,305.0,421669.46228027344,186.66802978515625,0.0004424921587555401,421856.1303100586
2021-01-30 00:00:00+00:00,2021-01-30 00:00:00+00:00,1376.115478515625,305.0,419715.2209472656,186.66802978515625,0.00044455153616934157,419901.8889770508
2021-01-31 00:00:00+00:00,2021-01-31 00:00:00+00:00,1314.9862060546875,305.0,401070.7928466797,186.66802978515625,0.00046520762349793604,401257.46087646484
2021-02-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,1369.04052734375,305.0,417557.36083984375,186.66802978515625,0.0004468478706691755,417744.0288696289
2021-02-02 00:00:00+00:00,2021-02-02 00:00:00+00:00,1515.1937255859375,305.0,462134.08630371094,186.66802978515625,0.00040376303256008025,462320.7543334961
2021-02-03 00:00:00+00:00,2021-02-03 00:00:00+00:00,1660.9095458984375,305.0,506577.41149902344,186.66802978515625,0.0003683529226434537,506764.0795288086
2021-02-04 00:00:00+00:00,2021-02-04 00:00:00+00:00,1594.7626953125,305.0,486402.6220703125,186.66802978515625,0.0003836254385022659,486589.29010009766
2021-02-05 00:00:00+00:00,2021-02-05 00:00:00+00:00,1718.65087890625,305.0,524188.51806640625,186.66802978515625,0.000355981813660637,524375.1860961914
2021-02-06 00:00:00+00:00,2021-02-06 00:00:00+00:00,1677.8468017578125,305.0,511743.2745361328,186.66802978515625,0.0003646358891404759,511929.94256591797
2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,1614.227783203125,305.0,492339.4738769531,186.66802978515625,0.0003790012628822097,492526.1419067383
2021-02-08 00:00:00+00:00,2021-02-08 00:00:00+00:00,1746.6168212890625,305.0,532718.1304931641,186.66802978515625,0.0003502840100193196,532904.7985229492
2021-02-09 00:00:00+00:00,2021-02-09 00:00:00+00:00,1768.0350341796875,305.0,539250.6854248047,186.66802978515625,0.00034604209105973616,539437.3534545898
2021-02-10 00:00:00+00:00,2021-02-10 00:00:00+00:00,1744.243408203125,305.0,531994.2395019531,186.66802978515625,0.0003507604785202177,532180.9075317383
2021-02-11 00:00:00+00:00,2021-02-11 00:00:00+00:00,1783.7979736328125,305.0,544058.3819580078,186.66802978515625,0.00034298525965342834,544245.049987793
2021-02-12 00:00:00+00:00,2021-02-12 00:00:00+00:00,1843.5325927734375,305.0,562277.4407958984,186.66802978515625,0.00033187545099523424,562464.1088256836
2021-02-13 00:00:00+00:00,2021-02-13 00:00:00+00:00,1814.10986328125,305.0,553303.5083007812,186.66802978515625,0.00033725626536444735,553490.1763305664
2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,1805.0841064453125,305.0,550550.6524658203,186.66802978515625,0.00033894203795227593,550737.3204956055
2021-02-15 00:00:00+00:00,2021-02-15 00:00:00+00:00,1779.791015625,305.0,542836.259765625,186.66802978515625,0.00034375717898873966,543022.9277954102
2021-02-16 00:00:00+00:00,2021-02-16 00:00:00+00:00,1781.0675048828125,305.0,543225.5889892578,186.66802978515625,0.0003435108932013191,543412.257019043
2021-02-17 00:00:00+00:00,2021-02-17 00:00:00+00:00,1848.458251953125,305.0,563779.7668457031,186.66802978515625,0.000330991382184595,563966.4348754883
2021-02-18 00:00:00+00:00,2021-02-18 00:00:00+00:00,1937.44921875,305.0,590922.01171875,186.66802978515625,0.00031579307863414746,591108.6797485352
2021-02-19 00:00:00+00:00,2021-02-19 00:00:00+00:00,1960.164794921875,305.0,597850.2624511719,186.66802978515625,0.000312134619571124,598036.930480957
2021-02-20 00:00:00+00:00,2021-02-20 00:00:00+00:00,1919.5340576171875,305.0,585457.8875732422,186.66802978515625,0.00031873946064938253,585644.5556030273
2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,1935.60107421875,305.0,590358.3276367188,186.66802978515625,0.0003160945078782321,590544.9956665039
2021-02-22 00:00:00+00:00,2021-02-22 00:00:00+00:00,1781.992919921875,305.0,543507.8405761719,186.66802978515625,0.0003433325642073829,543694.508605957
2021-02-23 00:00:00+00:00,2021-02-23 00:00:00+00:00,1570.2039794921875,305.0,478912.2137451172,186.66802978515625,0.0003896231798613538,479098.88177490234
2021-02-24 00:00:00+00:00,2021-02-24 00:00:00+00:00,1626.57568359375,305.0,496105.58349609375,186.66802978515625,0.00037612521495396055,496292.2515258789
2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,1475.7037353515625,305.0,450089.63928222656,186.66802978515625,0.00041456329536745457,450276.3073120117
2021-02-26 00:00:00+00:00,2021-02-26 00:00:00+00:00,1446.03369140625,305.0,441040.27587890625,186.66802978515625,0.00042306579949883067,441226.9439086914
2021-02-27 00:00:00+00:00,2021-02-27 00:00:00+00:00,1459.97314453125,305.0,445291.80908203125,186.66802978515625,0.00041902816718640713,445478.4771118164
2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,1416.0489501953125,305.0,431894.9298095703,186.66802978515625,0.00043202031912166266,432081.59783935547
2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,1564.7076416015625,305.0,477235.83068847656,186.66802978515625,0.00039099127143422176,477422.4987182617
2021-03-02 00:00:00+00:00,2021-03-02 00:00:00+00:00,1492.6087646484375,305.0,455245.67321777344,186.66802978515625,0.0004098699474741286,455432.3412475586
2021-03-03 00:00:00+00:00,2021-03-03 00:00:00+00:00,1575.8531494140625,305.0,480635.21057128906,186.66802978515625,0.00038822698819000707,480821.8786010742
2021-03-04 00:00:00+00:00,2021-03-04 00:00:00+00:00,1541.914306640625,305.0,470283.8635253906,186.66802978515625,0.0003967688032831961,470470.5315551758
2021-03-05 00:00:00+00:00,2021-03-05 00:00:00+00:00,1533.2750244140625,305.0,467648.88244628906,186.66802978515625,0.0003990035165031836,467835.5504760742
2021-03-06 00:00:00+00:00,2021-03-06 00:00:00+00:00,1654.7415771484375,305.0,504696.18103027344,186.66802978515625,0.0003697254326081318,504882.8490600586
2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,1723.15380859375,305.0,525561.9116210938,186.66802978515625,0.00035505189554503857,525748.5796508789
2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,1834.7279052734375,305.0,559592.0111083984,186.66802978515625,0.00033346755912987624,559778.6791381836
2021-03-09 00:00:00+00:00,2021-03-09 00:00:00+00:00,1868.048828125,305.0,569754.892578125,186.66802978515625,0.00032752135076103713,569941.5606079102
2021-03-10 00:00:00+00:00,2021-03-10 00:00:00+00:00,1799.166259765625,305.0,548745.7092285156,186.66802978515625,0.0003400565124569422,548932.3772583008
2021-03-11 00:00:00+00:00,2021-03-11 00:00:00+00:00,1826.1949462890625,305.0,556989.4586181641,186.66802978515625,0.00033502517580603756,557176.1266479492
2021-03-12 00:00:00+00:00,2021-03-12 00:00:00+00:00,1772.1024169921875,305.0,540491.2371826172,186.66802978515625,0.0003452481190475589,540677.9052124023
2021-03-13 00:00:00+00:00,2021-03-13 00:00:00+00:00,1924.6854248046875,305.0,587029.0545654297,186.66802978515625,0.0003178866345066037,587215.7225952148
2021-03-14 00:00:00+00:00,2021-03-14 00:00:00+00:00,1854.5643310546875,305.0,565642.1209716797,186.66802978515625,0.000329901965777625,565828.7890014648
2021-03-15 00:00:00+00:00,2021-03-15 00:00:00+00:00,1791.7022705078125,305.0,546469.1925048828,186.66802978515625,0.0003414726581410501,546655.860534668
2021-03-16 00:00:00+00:00,2021-03-16 00:00:00+00:00,1806.9718017578125,305.0,551126.3995361328,186.66802978515625,0.00033858807412149217,551313.067565918
2021-03-17 00:00:00+00:00,2021-03-17 00:00:00+00:00,1823.4493408203125,305.0,556152.0489501953,186.66802978515625,0.0003355294608983207,556338.7169799805
2021-03-18 00:00:00+00:00,2021-03-18 00:00:00+00:00,1782.8551025390625,305.0,543770.8062744141,186.66802978515625,0.00034316658673351594,543957.4743041992
2021-03-19 00:00:00+00:00,2021-03-19 00:00:00+00:00,1817.6241455078125,305.0,554375.3643798828,186.66802978515625,0.0003366044173165829,554562.032409668
2021-03-20 00:00:00+00:00,2021-03-20 00:00:00+00:00,1812.6346435546875,305.0,552853.5662841797,186.66802978515625,0.0003375306500379925,553040.2343139648
2021-03-21 00:00:00+00:00,2021-03-21 00:00:00+00:00,1788.217041015625,305.0,545406.1975097656,186.66802978515625,0.00034213795959475284,545592.8655395508
2021-03-22 00:00:00+00:00,2021-03-22 00:00:00+00:00,1691.333984375,305.0,515856.865234375,186.66802978515625,0.0003617292297113271,516043.53326416016
2021-03-23 00:00:00+00:00,2021-03-23 00:00:00+00:00,1678.650146484375,305.0,511988.2946777344,186.66802978515625,0.0003644614504355499,512174.96270751953
2021-03-24 00:00:00+00:00,2021-03-24 00:00:00+00:00,1593.4134521484375,305.0,485991.10290527344,186.66802978515625,0.00038395015351306655,486177.7709350586
2021-03-25 00:00:00+00:00,2021-03-25 00:00:00+00:00,1595.3592529296875,305.0,486584.5721435547,186.66802978515625,0.0003834820432667376,486771.24017333984
2021-03-26 00:00:00+00:00,2021-03-26 00:00:00+00:00,1702.842041015625,305.0,519366.8225097656,186.66802978515625,0.0003592854887594028,519553.4905395508
2021-03-27 00:00:00+00:00,2021-03-27 00:00:00+00:00,1716.49462890625,305.0,523530.86181640625,186.66802978515625,0.00035642883643779896,523717.5298461914
2021-03-28 00:00:00+00:00,2021-03-28 00:00:00+00:00,1691.35595703125,305.0,515863.56689453125,186.66802978515625,0.00036172453213306424,516050.2349243164
2021-03-29 00:00:00+00:00,2021-03-29 00:00:00+00:00,1819.6849365234375,305.0,555003.9056396484,186.66802978515625,0.0003362233413860164,555190.5736694336
2021-03-30 00:00:00+00:00,2021-03-30 00:00:00+00:00,1846.03369140625,305.0,563040.2758789062,186.66802978515625,0.00033142595858378943,563226.9439086914
2021-03-31 00:00:00+00:00,2021-03-31 00:00:00+00:00,1918.362060546875,305.0,585100.4284667969,186.66802978515625,0.0003189341280587182,585287.096496582
2021-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,1977.27685546875,305.0,603069.4409179688,186.66802978515625,0.00030943413090462875,603256.1089477539
2021-04-02 00:00:00+00:00,2021-04-02 00:00:00+00:00,2143.2255859375,305.0,653683.8037109375,186.66802978515625,0.00028548166319272966,653870.4717407227
2021-04-03 00:00:00+00:00,2021-04-03 00:00:00+00:00,2028.4224853515625,305.0,618668.8580322266,186.66802978515625,0.0003016342618332722,618855.5260620117
2021-04-04 00:00:00+00:00,2021-04-04 00:00:00+00:00,2093.122802734375,305.0,638402.4548339844,186.66802978515625,0.0002923131996800049,638589.1228637695
2021-04-05 00:00:00+00:00,2021-04-05 00:00:00+00:00,2107.88720703125,305.0,642905.5981445312,186.66802978515625,0.0002902663266277845,643092.2661743164
2021-04-06 00:00:00+00:00,2021-04-06 00:00:00+00:00,2118.37890625,305.0,646105.56640625,186.66802978515625,0.00028882913926398283,646292.2344360352
2021-04-07 00:00:00+00:00,2021-04-07 00:00:00+00:00,1971.0772705078125,305.0,601178.5675048828,186.66802978515625,0.0003104070850041598,601365.235534668
2021-04-08 00:00:00+00:00,2021-04-08 00:00:00+00:00,2088.57373046875,305.0,637014.9877929688,186.66802978515625,0.0002929496935222661,637201.6558227539
2021-04-09 00:00:00+00:00,2021-04-09 00:00:00+00:00,2072.10888671875,305.0,631993.2104492188,186.66802978515625,0.000295276765584933,632179.8784790039
2021-04-10 00:00:00+00:00,2021-04-10 00:00:00+00:00,2135.942138671875,305.0,651462.3522949219,186.66802978515625,0.00028645486137943144,651649.020324707
2021-04-11 00:00:00+00:00,2021-04-11 00:00:00+00:00,2157.656982421875,305.0,658085.3796386719,186.66802978515625,0.00028357277275606395,658272.047668457
